speaker,timestamp,conversation_text,transcript,other_text,condition,rationality,social_impact,valence
Speaker 1,9:40,"Yeah, no. Kate is in my writing sem, and so is, um, and so is Molly, and, and they're all like, they're both staying together and it just, like, looks fun. And I'm just like, oh my God.",1032,[],control,0.841267292,0.019389902,0.19351537
Speaker 2,9:52,"Yeah, yeah it does look fun. Yeah, they're, like, all in an apartment together. Sounds so fun.",1032,[],control,0.716307478,0.061341539,0.190280095
Speaker 1,9:56,"Yeah. No, I was, I was feeling, like, this term, when I was just, like, doing work alone, um, I, I got, like, so lonely. I was just like, oh my God, Jesus, like, I should have, um, rented an apartment with other Princeton people. Um, so anyways, but we'll be back next term, so that's...",1032,[],control,0.857729729,-0.0856499,0.116847997
Speaker 2,10:16,"Yeah, yeah. I was, like, thinking about it too, but then I was like, I only live, like, an hour and a half away. Like, do I really wanna spend, like, three grand or something?",1032,[],control,0.925260683,-0.087885514,0.103402147
Speaker 1,10:26,Yeah.,1032,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 2,10:26,"So I was like, nah. But um, yeah, I don't know. We'll see how next semester goes. I was really surprised though, that they were like, oh, we're bringing back all students, 'cause.",1032,['crosstalk 00:10:40'],control,0.871879491,-0.059362246,0.09179641
Speaker 1,10:40,"Yeah. I'm super surprised. No, it's crazy. Um, I have a friend who goes to Penn, and Penn is bringing, like, everybody back too, which is so crazy because they're, like, a lot bigger, and they're also, like, in a city.",1032,[],control,0.818748951,-0.000517444,0.106536466
Speaker 2,10:54,"Yeah, yeah.",1032,[],control,0.756545903,-0.169217703,-0.028997424
Speaker 1,10:57,"I'm kind of, honestly I'm kind of scared that, like, people there's gonna be, like, a COVID, um, like, outbreak and they're gonna try to send everyone home. Like I, I do not want that to happen.",1032,[],control,0.823479921,-0.01408381,0.136330145
Speaker 2,11:06,"No, that's just like the whoa. Also, like, I don't even know, like, like, if we get us sent home, like, I feel like they're gonna still make us pay for everything, and I'm gonna be like, what?.",1032,['laugh'],control,0.762914417,-0.021934187,0.126340651
Speaker 1,11:17,Yeah.,1032,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 2,11:17,Yeah.,1032,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 1,11:21,"Yeah, no, wait, so this week, this term it was, they said it was, like, what? 10% off tuition or something like that?",1032,[],control,1.003711246,-0.04792528,0.078564436
Speaker 2,11:27,Yeah. like...,1032,['inaudible 00:11:28'],control,0.577947276,-0.029594258,0.028561512
Speaker 1,11:29,"Okay. Honestly, like, it should have been so, it should have been so much more.",1032,[],control,0.945486922,-0.10157371,0.147962375
Speaker 2,11:32,"Yeah, no, I think, like, all schools that are, like, online should have been literally cut in half, like, if not more like...",1032,[],control,0.843674241,-0.026076657,0.09002304
Speaker 1,11:40,Yeah.,1032,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 2,11:40,"But yeah, it's not, it's not cute. It's not cute..",1032,['laugh'],control,0.753407074,-0.057995453,0.055955733
Speaker 1,11:45,"No. That's really funny. Um, yeah, no, I, ugh. It's just like, so... Hmm. I also have to figure out how, like, I'm gonna get to, um, like, campus, 'cause-",1032,[],control,0.787277548,-0.058440242,0.063253248
Speaker 2,12:00,"Wait, yeah.",1032,[],control,0.744316885,-0.073443243,-0.104556856
Speaker 1,12:01,"I'm, like, flying and um, so that's gonna be kind of tough. Like, I hope, um, the school, like, they organize something, like, I want them to sort of, like, get a shuttle and, like, bring us, take us somewhere. Like, I don't know.",1032,[],control,0.79040654,-0.007476081,0.177293842
Speaker 2,12:18,"Yeah. That's like, I feel like that'd be, like, really... How long is the flight, by the way?",1032,[],control,0.778339893,-0.019997215,0.136403647
Speaker 1,12:22,"It's like 12, 13 hours, but I'm, I'm making a stop, um, in Singapore, so that should be, like, five hours and then like another six.",1032,[],control,0.826388258,-0.037301109,0.068743377
Speaker 2,12:33,"Wait, that's so cool. Like, I've actually always wanted to go to Singapore..",1032,['laugh'],control,0.892028275,-0.067004858,0.139891951
Speaker 1,12:39,"Singapore is really cool. Like it, it, um, it, like, it just throws me off so much. It's like a country, but, but it's also, like, just a city, which is like, so.",1032,['inaudible 00:12:47'],control,0.901041701,-0.077178802,0.139588654
Speaker 2,12:48,"Yeah. That's, that's cool. Are you like, do you have, like, people there? Are you just, like, stopping just for, like, for fun.",1032,[],control,0.787656367,-0.053598828,0.197795919
Speaker 1,12:53,"I have like, I have some friends there, so, um, I'll probably.",1032,['crosstalk 00:12:57'],control,0.843319114,-0.109071162,0.147862646
Speaker 2,12:56,"Oh, that's so cool.",1032,[],control,0.653170497,-0.058335713,0.133509818
Speaker 1,12:58,"It'll be, it'll be really, really fun, um-",1032,[],control,0.644749929,0.021944599,0.275274179
Speaker 2,13:00,Yeah.,1032,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 1,13:01,"I went there one time when I was younger and their like, their airport is so cool. They literally have, like, a three story tall, like, slide. It's so sick.",1032,[],control,0.875643596,-0.019805304,0.137825478
Speaker 2,13:11,"Oh my god. Wait, but if you go to Singapore, would you have to, like, quarantine there and then go back on a flight? Like, how would that work?",1032,[],control,0.962802431,-0.046570669,0.128115925
Speaker 1,13:19,"I think so. I would have to, I'd probably have to get off there and, like, stay for a couple of days until, like, I get a negative test.",1032,[],control,0.948388967,-0.080577559,0.138087548
Speaker 2,13:26,Yeah.,1032,[],control,0.761711808,-0.192571471,-0.042331857
Speaker 1,13:26,"And then I can probably, like, come to the US. But, like, I still to sort of figure out, um, the logistics of it.",1032,[],control,1.023884952,-0.063518601,0.131967665
Speaker 2,13:35,"Yeah, damn. That's fun though. I like, yeah, I really wanna travel more. Like, you know, that area, but I don't think that there's gonna be that much opportunities for that in a very long time.",1032,[],control,0.907628984,-0.071529242,0.161927537
Speaker 1,13:50,"Also, with, like, everything going on, travel is not happening.",1032,[],control,0.996145125,0.034952835,0.083378328
Speaker 2,13:53,"Yeah. I, like, miss traveling so much.",1032,[],control,0.707493676,-0.034316962,0.087644167
Speaker 1,13:58,Mm-hmm. Where have you been?,1032,['affirmative'],control,0.802971663,-0.2206579,0.134090234
Speaker 2,13:59,"Um, mostly, like, the only times I travel outside of the country are for water polo. So, like, I've been to Hungary before, but like-",1032,[],control,0.884099232,-0.057220624,0.135351538
Speaker 1,14:10,That's so cool.,1032,[],control,0.744845844,-0.059383248,0.150980757
Speaker 2,14:10,"Yeah. But, like, when I say like, I've been there, like, I, I, really, like, I've only been, like, with, in the pools, kind of. And, like, we have, like, one day where we, like, explore, explore, like, things, like, a little bit.",1032,[],control,0.83278831,-0.056195858,0.174458348
Speaker 1,14:25,Right.,1032,[],control,1.0883696,0.091314213,-0.05284302
Speaker 2,14:25,"But, like, it's mostly like, I'm not really, like, there, there. Um, but yeah, usually I just travel like in, within like, the US. Like, um, I go to California a lot. So fun. So pretty, um-",1032,[],control,0.845531262,-0.051859047,0.103161628
Speaker 1,14:40,So warm.,1032,['laugh'],control,0.589237882,-0.086692875,0.425342488
Speaker 2,14:42,"Yeah, so warm. Um, and then, like, Florida on vacation sometimes, but yeah, and that's fun.",1032,[],control,0.768758325,-0.013803537,0.190004354
Speaker 1,14:49,"Mm-hmm. It's really cool that you get to travel, like, with a sports team. I've always wanted do that, but like, I'm not on, like, a really, like, super cool sports team.",1032,"['affirmative', 'laugh']",control,0.835331414,-0.02102439,0.210335213
Speaker 2,15:02,"Yeah. I don't know. It's fun. It's really fun. It's, like, interesting, 'cause you get to, like, learn about, like, different cultures and whatnot. Um, but yeah, I don't know.",1032,[],control,0.721440404,-0.028196178,0.151405489
Speaker 1,15:15,That's cool.,1032,[],control,0.517748407,-0.076662161,0.160794634
Speaker 2,15:16,"Was the first time you went to the US, like, when you went to high school or were you, like, have you been here before?",1032,[],control,1.023443718,-0.015609057,0.15323352
Speaker 1,15:23,"Well, my family used to live, we actually used to live in California. We lived there for-",1032,[],control,0.957831323,-0.033336539,0.161247546
Speaker 2,15:27,"Oh my god, that's so cool.",1032,[],control,0.671239299,-0.030010795,0.132496939
Speaker 1,15:28,"A couple years when I was in, uh, kindergarten and elementary school, so yeah. And then, and then we, like, moved back. Um, yeah.",1032,['laugh'],control,0.952868279,-0.009628993,0.115056966
Speaker 2,15:38,"How did you, like, decide that you were, like, going to, like, high school in the US? Like, how did that happen?",1032,[],control,0.985758353,0.023657843,0.119698675
Speaker 1,15:44,"Oh, there was this other girl, like, in my school who applied to, like, a boarding school within in the US, um, and she was like, oh, I really liked it. Um, I recommend it. I was like, oh, you know, like, I'll give it a try. And like, it worked out. So.",1032,[],control,0.892026626,-0.036927882,0.136399466
Speaker 2,15:59,Yeah. Did you like it a lot?,1032,[],control,0.836528242,-0.057000409,0.138804105
Speaker 1,16:02,"Yeah, no, I liked it. It was really fun.",1032,[],control,0.860364574,-0.118997224,0.23496916
Speaker 2,16:04,"Yeah. I feel like you already, like, got, like, the, kind of like a college experience-ish. Like, not like, you know what I mean? Just 'cause like boarding school. I don't know. I feel like that's kinda cool, I don't know what-",1032,['crosstalk 00:16:10'],control,0.740315203,-0.027694127,0.12565413
Speaker 1,16:15,"Yeah. It is. It is a little weird. Like, it'll um, like it's, it's, like, it is, you're sort of, like, living together, but it's also really different from college because there are, like, so many rules and there's, like, a lot of adults, like, just like, super.",1032,['crosstalk 00:16:30'],control,0.825960911,-0.035556017,0.140447282
Speaker 2,16:30,"Yeah, I have heard about that, it's, like, super strict.",1032,[],control,0.846133563,-0.102552363,0.084539481
Speaker 1,16:32,"Yeah. Mm-hmm, really strict about stuff. Um, mm-hmm. But at this point, like, honestly I feel like there's, like, at Princeton, they're still gonna be really strict on us with, like, social distancing and whatever, so.",1032,"['affirmative', 'affirmative']",control,0.814852435,-0.082973416,0.07552702
Speaker 2,16:46,"Yeah. Like, I'm scared, like, I'm not even have, be able to have, like, lunch with people. Like, I'm scared I'm gonna have to eat by myself.",1032,['laugh'],control,0.74297183,-0.062952359,0.047782063
Speaker 1,16:54,"I've seen these, like, memes online of... 'Cause, well, 'cause, like, I know NYU went back, um, this friend... I've seen memes online of, like, just how bad the meals are, like, th- their quarantine meal that they give them, it's like, it'll be, like, an apple.",1032,['laugh'],control,0.778942532,0.000262915,0.091405962
Speaker 2,17:10,"Yeah. I've seen so many, um, pictures on people's, like, stories, they're like, what is this? I'm like, oh my God. It's like bread, and like, yeah, like, an apple and, like, a juice box or something. Yeah.",1032,[],control,0.758331363,0.003646478,0.115649365
Speaker 1,17:23,"No, I hope that's not like what happens for us. Yeah.",1032,[],control,0.809588938,-0.069885372,0.226235771
Speaker 2,17:27,"I don't, I mean, I don't know, I don't think it will be. I don't know, we'll, we'll see. We'll see. Um...",1032,[],control,0.787292537,-0.121792112,0.054141905
Speaker 1,17:32,"We will see, yeah.",1032,[],control,0.749378443,-0.06927137,0.140589828
Speaker 2,17:32,"Just no idea, though.",1032,[],control,1.15252713,-0.082445304,0.173052409
Speaker 1,17:40,"Wait, so where in Connecticut are you from?",1032,[],control,0.931493333,-0.049635987,0.085116934
Speaker 2,17:43,"I'm from Greenwich. So, like, I'm part of, like, Fairfield County. Um...",1032,[],control,0.771931917,-0.063836128,0.046689924
Speaker 1,17:48,"Oh cool. My, um, my best friend lives in Greenwich.",1032,[],control,0.676670987,0.024316931,0.166209333
Speaker 2,17:52,Oh really? What's her name?,1032,[],control,0.770649741,0.066413927,0.200073937
Speaker 1,17:53,Uh-huh. Her name's Ashley Davidson. I don't know if you would know her.,1032,['affirmative'],control,0.8388525,-0.101959598,0.081927734
Speaker 2,17:58,No.,1032,[],control,0.754447153,-0.139429495,-0.156181291
Speaker 1,17:58,No.,1032,[],control,0.754447153,-0.139429495,-0.156181291
Speaker 2,18:01,"That's pretty, that's pretty cool though.",1032,[],control,0.712969131,-0.092405773,0.092472644
Speaker 1,18:04,"Yeah, no, she, I visited her this summer, like, my friends and I, we did a road trip, so, like, I stayed with my friend in Philly and we drove, like, one day to Connecticut. Like, and then we stayed at, like, my friend's house, um, in Greenwich for a day. And then we drove up to Mass to see my other friend.",1032,[],control,0.900798159,-0.032273579,0.138800977
